CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,S.A.M.,APU,BST,C-A,FPV,FIC,INCA-FS,TCA,L.E.A.L,MAS-IPSP,MRP,MTS,PP,PAN-BOL,PDC,SUMA,UCS,UNICO,UN SOL PARA ORURO,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
4000282,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,2,220,0,0,29,4,2,0,0,0,0,48,0,4,18,7,7,0,1,4,40,164,11,15,190,164,190
4000292,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,3,220,0,0,51,9,4,0,0,0,0,39,0,1,13,3,3,0,7,3,32,165,14,12,191,165,191
4000302,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4,220,0,0,39,12,2,0,0,0,0,47,0,0,11,5,1,0,6,8,33,164,13,7,184,164,184
4000312,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,5,220,0,0,47,6,5,0,0,0,0,45,0,0,14,6,1,0,5,5,38,172,10,10,192,172,192
4000322,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,6,220,0,0,35,14,3,0,0,0,0,56,0,2,10,5,5,0,5,7,34,176,11,14,201,176,201
4000332,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,7,220,0,0,38,9,7,0,0,0,0,38,0,0,11,2,3,0,6,7,32,153,18,15,186,153,186
4000342,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,8,220,0,0,34,12,1,0,0,0,0,51,0,5,19,4,6,0,4,4,33,173,8,13,194,173,194
4000352,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,9,220,0,0,43,4,6,0,0,0,0,59,0,3,20,6,4,0,2,3,32,182,11,6,199,182,199
4000362,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,10,220,0,0,32,7,2,0,0,0,0,52,0,4,23,0,4,0,1,6,40,171,10,11,192,171,192
4000372,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,11,79,0,0,15,3,0,0,0,0,0,21,0,1,4,0,3,0,0,1,13,61,7,4,72,61,72
4000382,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),1,220,0,0,40,3,4,0,0,0,0,56,0,6,6,3,5,0,5,4,32,164,10,10,184,164,184
4000392,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),2,220,0,0,27,3,6,0,0,0,0,66,0,1,18,2,6,0,6,5,26,166,11,14,191,166,191
4000402,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),3,220,0,0,31,10,3,0,0,0,0,42,0,3,28,3,2,0,5,7,33,167,11,9,187,167,187
4000412,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),4,220,0,0,32,2,3,0,0,0,0,55,0,3,18,2,1,0,5,6,36,163,8,9,180,163,180
4000422,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),5,220,0,0,44,6,5,0,0,0,0,39,0,4,14,5,6,0,2,4,32,161,8,18,187,161,187
4000432,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),6,220,0,0,31,12,0,0,0,0,0,37,0,6,20,6,4,0,5,4,42,167,9,14,190,167,190
4000442,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),7,220,0,0,22,9,4,0,0,0,0,42,0,8,15,8,2,0,2,4,35,151,18,17,186,151,186
4000452,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),8,220,0,0,35,1,5,0,0,0,0,51,0,2,23,2,3,0,6,2,35,165,14,14,193,165,193
4000462,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),9,220,0,0,28,4,5,0,0,0,0,50,0,5,18,1,1,0,1,6,43,162,14,11,187,162,187
4000472,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31001,U.E. Ildenfonso murguia (Temporal),10,109,0,0,28,1,0,0,0,0,0,22,0,2,8,1,2,0,4,5,19,92,4,4,100,92,100
4000482,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,1,220,0,0,44,5,0,0,0,0,0,45,0,4,26,1,1,0,5,8,38,177,9,6,192,177,192
4000492,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,2,220,0,0,46,3,2,0,0,0,0,34,0,0,22,1,5,0,2,9,41,165,14,15,194,165,194
4000502,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,3,220,0,0,43,6,1,0,0,0,0,35,0,5,18,7,2,0,4,4,27,152,12,17,181,152,181
4000512,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4,220,0,0,40,8,3,0,0,0,0,32,0,0,22,4,3,0,6,5,43,166,14,9,189,166,189
4000522,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,5,146,0,0,31,3,2,0,0,0,0,23,0,2,19,1,3,0,3,3,25,115,3,11,129,115,129
4000532,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,1,220,0,0,44,5,2,0,0,0,0,52,0,6,18,4,5,0,5,8,38,187,7,6,200,187,200
4000542,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,2,220,0,0,37,14,5,0,0,0,0,45,0,1,11,4,2,0,3,8,40,170,10,5,185,170,185
4000552,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,3,220,0,0,40,6,2,0,0,0,0,39,0,8,32,3,3,0,2,3,28,166,12,5,183,166,183
4000562,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4,220,0,0,45,6,2,0,0,0,0,56,0,4,19,2,6,0,2,7,24,173,10,9,192,173,192
4000572,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,5,220,0,0,30,5,2,0,0,0,0,52,0,5,21,5,3,0,3,5,33,164,13,10,187,164,187
4000582,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,6,220,0,0,20,10,3,0,0,0,0,71,0,6,14,5,1,0,4,4,32,170,14,5,189,170,189
4000592,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,7,220,0,0,29,5,4,0,0,0,0,61,0,4,14,4,1,0,4,4,44,174,9,13,196,174,196
4000602,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,8,220,0,0,37,9,2,0,0,0,0,50,0,1,24,2,3,0,0,2,43,173,12,7,192,173,192
4000612,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,9,220,0,0,26,9,4,0,0,0,0,58,0,6,19,2,4,0,3,6,33,170,12,11,193,170,193
4000622,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,10,220,0,0,32,6,2,0,0,0,0,55,0,7,20,3,3,0,3,7,33,171,15,8,194,171,194
4000642,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,12,220,0,0,29,9,5,0,0,0,0,37,0,3,27,3,1,0,1,1,45,161,11,13,185,161,185
4000652,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,13,220,0,0,31,3,3,0,0,0,0,41,0,5,17,4,2,0,2,7,44,159,13,10,182,159,182
4000662,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,14,220,0,0,33,9,2,0,0,0,0,35,0,5,22,5,5,0,3,7,42,168,12,11,191,168,191
4000672,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,15,220,0,0,33,5,2,0,0,0,0,38,0,2,17,4,0,0,8,5,42,156,11,8,175,156,175
4000682,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,16,220,0,0,28,7,5,0,0,0,0,63,0,2,12,3,3,0,7,2,31,163,15,5,183,163,183
4000692,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,17,220,0,0,39,3,6,0,0,0,0,49,0,5,20,5,3,0,4,9,40,183,11,1,195,183,195
4000702,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,18,61,0,0,4,3,2,0,0,0,0,17,0,2,7,0,0,0,0,2,8,45,2,2,49,45,49
4000712,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,1,220,0,0,48,11,1,0,0,0,0,38,0,3,8,2,5,0,7,6,35,164,9,15,188,164,188
4000722,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,2,220,0,0,41,2,2,0,0,0,0,65,0,0,16,1,3,0,3,5,42,180,6,4,190,180,190
4000732,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,3,220,0,0,32,8,1,0,0,0,0,64,0,4,10,4,4,0,0,4,30,161,13,9,183,161,183
4000742,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4,220,0,0,41,6,5,0,0,0,0,34,0,9,11,5,4,0,5,6,37,163,12,12,187,163,187
4000752,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,5,220,0,0,35,8,9,0,0,0,0,33,0,3,22,2,4,0,3,6,45,170,7,9,186,170,186
4000762,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,6,220,0,0,34,4,4,0,0,0,0,44,0,7,15,4,1,0,4,2,37,156,14,8,178,156,178
4000782,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,8,220,0,0,39,11,11,0,0,0,0,52,0,4,13,3,3,0,2,4,30,172,8,11,191,172,191
4000792,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,9,220,0,0,41,11,5,0,0,0,0,32,0,2,16,1,2,0,8,7,34,159,7,15,181,159,181
4000802,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,10,230,0,0,25,4,7,0,0,0,0,61,0,8,15,2,3,0,5,7,41,178,6,16,200,178,200
4000812,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,1,220,0,0,51,8,3,0,0,0,0,29,0,1,24,5,3,0,5,5,43,177,8,5,190,177,190
4000822,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,2,220,0,0,56,3,4,0,0,0,0,35,0,7,21,1,4,0,2,5,35,173,17,7,197,173,197
4000832,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,3,220,0,0,37,7,2,0,0,0,0,39,0,3,22,2,4,0,5,6,42,169,7,14,190,169,190
4000842,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4,220,0,0,52,8,1,0,0,0,0,34,0,2,13,0,1,0,4,11,41,167,16,10,193,167,193
4000852,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,5,220,0,0,50,11,4,0,0,0,0,37,0,2,17,2,5,0,6,7,34,175,12,6,193,175,193
4000872,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,7,220,0,0,45,9,4,0,0,0,0,39,0,2,14,1,4,0,3,9,26,156,8,17,181,156,181
4000882,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,8,207,0,0,50,6,3,0,0,0,0,24,0,4,17,0,4,0,6,5,45,164,4,7,175,164,175
4000892,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,1,220,0,0,20,4,2,0,0,0,0,74,0,12,15,6,3,0,4,1,28,169,10,15,194,169,194
4000902,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,2,220,0,0,25,8,1,0,0,0,0,70,0,10,16,3,1,0,2,2,29,167,13,10,190,167,190
4000912,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,3,220,0,0,15,6,3,0,0,0,0,82,0,7,10,5,5,0,4,2,27,166,13,14,193,166,193
4000922,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4,182,0,0,20,6,3,0,0,0,0,62,0,5,10,5,0,0,2,2,27,142,13,9,164,142,164
4000932,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,1,220,0,0,37,8,2,0,0,0,0,36,0,5,28,2,3,0,6,8,38,173,12,10,195,173,195
4000942,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,2,220,0,0,47,7,2,0,0,0,0,44,0,6,18,3,1,0,3,6,33,170,9,11,190,170,190
4000952,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,3,220,0,0,45,4,4,0,0,0,0,40,0,2,16,3,2,0,10,7,31,164,11,12,187,164,187
4000962,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,4,220,0,0,39,2,2,0,0,0,0,42,0,6,17,3,6,0,2,3,37,159,12,11,182,159,182
4000972,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,5,85,0,0,25,5,0,0,0,0,0,7,0,1,3,3,1,0,2,2,13,62,2,8,72,62,72
4000992,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,2,220,0,0,50,8,3,0,0,0,0,30,0,2,17,4,3,0,4,8,44,173,9,10,192,173,192
4001002,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,3,220,0,0,53,6,3,0,0,0,0,40,0,5,9,4,3,0,9,5,34,171,9,12,192,171,192
4001012,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4,220,0,0,43,7,2,0,0,0,0,49,0,5,20,4,1,0,2,8,27,168,11,9,188,168,188
4001022,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,5,220,0,0,51,5,4,0,0,0,0,39,0,4,13,4,1,0,9,4,41,175,5,11,191,175,191
4001032,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,6,220,0,0,49,9,2,0,0,0,0,41,0,1,14,4,1,0,7,12,27,167,9,11,187,167,187
4001042,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,7,220,0,0,50,9,7,0,0,0,0,36,0,4,7,3,3,0,5,4,34,162,7,9,178,162,178
4001052,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,8,220,0,0,40,8,6,0,0,0,0,41,0,2,15,9,2,0,2,6,33,164,11,11,186,164,186
4001062,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,9,220,0,0,42,9,3,0,0,0,0,35,0,3,18,2,2,0,2,3,44,163,10,10,183,163,183
4001072,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,10,220,0,0,38,10,4,0,0,0,0,30,0,5,18,1,1,0,6,9,37,159,4,13,176,159,176
4001082,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,11,220,0,0,50,5,3,0,0,0,0,42,0,0,15,3,1,0,5,7,43,174,15,7,196,174,196
4001092,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,12,220,0,0,55,4,5,0,0,0,0,23,0,2,15,6,4,0,3,9,34,160,5,13,178,160,178
4001102,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,13,220,0,0,56,6,3,0,0,0,0,34,0,0,15,1,5,0,5,4,28,157,9,15,181,157,181
4001112,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,14,65,0,0,16,0,0,0,0,0,0,12,0,1,7,1,1,0,1,4,8,51,2,4,57,51,57
